Postcode,Suburb
4570,BANKS POCKET
4507,BANKSIA BEACH
4207,BANNOCKBURN
4551,BANYA
4014,BANYO
4352,BAPAUME
4413,BARAKULA
4702,BARALABA
4601,BARAMBAH
4725,BARCALDINE
4065,BARDON
4714,BAREE
4306,BARELLAN POINT
4670,BARGARA
4465,BARGUNYAH
4551,BARINGA
4615,BARKER CREEK FLAT
4825,BARKLY
4605,BARLIL
4703,BARLOWS HILL
4625,BARLYNE
4703,BARMARYEE
4703,BARMOYA
4702,BARNARD
4680,BARNEY POINT
4287,BARNEY VIEW
4420,BAROONDAH
4416,BARRAMORNIE
4809,BARRATTA
4872,BARRINE
4816,BARRINGHA
4490,BARRINGUN
4878,BARRON
4870,BARRON GORGE
4861,BARTLE FRERE
4872,BARWIDGI
4820,BASALT
4871,BASILISK
4305,BASIN POCKET
4551,BATTERY HILL
4718,BAUHINIA
4650,BAUPLE
4650,BAUPLE FOREST
4478,BAYRICK
4868,BAYVIEW HEIGHTS
4818,BEACH HOLM
4510,BEACHMERE
4740,BEACONSFIELD
4886,BEATRICE
4285,BEAUDESERT
4650,BEAVER ROCK
4829,BEDOURIE
4385,BEEBO
4680,BEECHER
4211,BEECHMONT
4405,BEELBEE
4659,BEELBI CREEK
4570,BEENAAM VALLEY
4207,BEENLEIGH
4517,BEERBURRUM
4626,BEERON
4519,BEERWAH
4487,BEGONIA
4454,BEILBA
4723,BELCONG
4810,BELGIAN GARDENS
4207,BELIVAH
4408,BELL
4570,BELLA CREEK
4507,BELLARA
4300,BELLBIRD PARK
4070,BELLBOWRIE
4871,BELLENDEN KER
4892,BELLEVUE
4822,BELLFIELD
4562,BELLI PARK
4510,BELLMERE
4570,BELLS BRIDGE
4551,BELLS CREEK
4514,BELLTHORPE
4153,BELMONT
4740,BELMUNDA
4860,BELVEDERE
4721,BELYANDO
4850,BEMERSIDE
4610,BENAIR
4680,BENARABY
4314,BENARKIN
4314,BENARKIN NORTH
4754,BENHOLME
4275,BENOBBLE
4217,BENOWA
4869,BENTLEY PARK
4674,BERAJONDO
4362,BERAT
4353,BERGEN
4117,BERRINBA
4701,BERSERKER
4205,BETHANIA
4313,BIARRA
4880,BIBOOHRA
4275,BIDDADDABA
4401,BIDDESTON
4650,BIDWILL
4621,BIGGENDEN
4216,BIGGERA WATERS
4225,BILINGA
4390,BILLA BILLA
4715,BILOELA
4854,BILYANA
4488,BINDEBANGO
4702,BINGEGANG
4852,BINGIL BAY
4625,BINJOUR
4211,BINNA BURRA
4482,BIRDSVILLE
4854,BIRKALLA
4159,BIRKDALE
4285,BIRNAM
4352,BIRNAM
4575,BIRTINYA
4343,BLACK DUCK CREEK
4820,BLACK JACK
4563,BLACK MOUNTAIN
4818,BLACK RIVER
4600,BLACK SNAKE
4472,BLACKALL
4871,BLACKBULL
4314,BLACKBUTT
4314,BLACKBUTT NORTH
4314,BLACKBUTT SOUTH
4702,BLACKDOWN
4850,BLACKROCK
4740,BLACKS BEACH
4306,BLACKSOIL
4304,BLACKSTONE
4413,BLACKSWAMP
4717,BLACKWATER
4625,BLAIRMORE
4352,BLANCHVIEW
4310,BLANTYRE
4405,BLAXLAND
4341,BLENHEIM
4560,BLI BLI
4895,BLOOMFIELD
4799,BLOOMSBURY
4818,BLUE HILLS
4737,BLUE MOUNTAIN
4350,BLUE MOUNTAIN HEIGHTS
4818,BLUEWATER
4818,BLUEWATER PARK
4702,BLUFF
4455,BLYTHDALE
4468,BOATMAN
4425,BOGANDILLA
4805,BOGIE
4818,BOHLE
4817,BOHLE PLAINS
4875,BOIGU ISLAND
4575,BOKARINA
4570,BOLLIER
4488,BOLLON
4871,BOLWARRA
4871,BOMBEETA
4625,BON ACCORD
4703,BONDOOLA
4507,BONGAREE
4356,BONGEEN
4873,BONNIE DOON
4213,BONOGIN
4385,BONSHAW
4370,BONY MOUNTAIN
4401,BOODUA
4871,BOOGAN
4610,BOOIE
4671,BOOLBOONDA
4702,BOOLBURRA
4621,BOOMPA
4310,BOONAH
4601,BOONARA
4413,BOONARGA
4034,BOONDALL
4406,BOONDANDILLA
4613,BOONDOOMA
4650,BOONOOROO
4650,BOONOOROO PLAINS
4655,BOORAL
4552,BOOROOBIN
4601,BOOUBYJAN
4304,BOOVAL
4304,BOOVAL FAIR
4671,BOOYAL
4306,BORALLON
4565,BOREEN POINT
4124,BORONIA HEIGHTS
4678,BOROREN
4714,BOULDER CREEK
4702,BOULDERCOMBE
4829,BOULIA
4805,BOWEN
4006,BOWEN HILLS
4404,BOWENVILLE
4275,BOYLAND
4680,BOYNE ISLAND
4680,BOYNE VALLEY
4680,BOYNEDALE
4610,BOYNESIDE
4626,BOYNEWOOD
4512,BRACALBA
4695,BRACEWELL
4017,BRACKEN RIDGE
4850,BRAEMEADOWS
4313,BRAEMORE
4871,BRAMSTON BEACH
4625,BRANCH CREEK
4352,BRANCHVIEW
4808,BRANDON
4800,BRANDY CREEK
4670,BRANYAN
4305,BRASSALL
4500,BRAY PARK
4800,BREADALBANE
4825,BREAKAWAY
4820,BREDDAN
4500,BRENDALE
4500,BRENDALE BC
4500,BRENDALE DC
4507,BRIBIE ISLAND
4507,BRIBIE ISLAND NORTH
4035,BRIDGEMAN DOWNS
4561,BRIDGES
4412,BRIGALOW
4741,BRIGHTLY
4017,BRIGHTON
4017,BRIGHTON EVENTIDE
4017,BRIGHTON NATHAN STREET
4311,BRIGHTVIEW
4613,BRIGOODA
4357,BRINGALILY
4870,BRINSMEAD
4001,BRISBANE
4000,BRISBANE ADELAIDE STREET
4008,BRISBANE AIRPORT
9782,BRISBANE AIRPORT
4000,BRISBANE CITY
4106,BRISBANE MARKET
4218,BROADBEACH
4218,BROADBEACH WATERS
4420,BROADMERE
4380,BROADWATER
4757,BROKEN RIVER
4285,BROMELTON
4069,BROOKFIELD
4816,BROOKHILL
4615,BROOKLANDS
4053,BROOKSIDE CENTRE
4364,BROOKSTEAD
4300,BROOKWATER
4570,BROOLOO
4620,BROOWEENA
4820,BROUGHTON
4626,BROVINIA
4118,BROWNS PLAINS
4356,BROXBURN
4387,BRUSH CREEK
4312,BRYDEN
4403,BRYMAROO
4311,BUARABA
4311,BUARABA SOUTH
4750,BUCASIA
4670,BUCCA
4207,BUCCAN
4825,BUCKINGHAM
4722,BUCKLAND
4575,BUDDINA
4556,BUDERIM
4359,BUDGEE
4630,BUKALI
4854,BULGUN
4171,BULIMBA
4615,BULLCAMP
4871,BULLERINGA
4357,BULLI CREEK
4492,BULLOO DOWNS
4671,BULLYARD
4025,BULWER
4310,BUNBURRA
4670,BUNDABERG
4670,BUNDABERG CENTRAL
4670,BUNDABERG DC
4670,BUNDABERG EAST
4670,BUNDABERG NORTH
4670,BUNDABERG SOUTH
4670,BUNDABERG WEST
4217,BUNDALL
4217,BUNDALL DC
4304,BUNDAMBA
4419,BUNDI
4723,BUNDOORA
4419,BUNGABAN
4671,BUNGADOO
4870,BUNGALOW
4455,BUNGEWORGORAI
4455,BUNGIL
4703,BUNGUNDARRA
4494,BUNGUNYA
4310,BUNJURGEN
4055,BUNYA
4655,BUNYA CREEK
4405,BUNYA MOUNTAINS
4156,BURBANK
4818,BURDELL
4659,BURGOWAN
4830,BURKETOWN
4822,BURLEIGH
4220,BURLEIGH DC
4220,BURLEIGH HEADS
4220,BURLEIGH TOWN
4220,BURLEIGH WATERS
4413,BURNCLUITH
4310,BURNETT CREEK
4670,BURNETT HEADS
4560,BURNSIDE
4505,BURPENGARY
4505,BURPENGARY DC
4505,BURPENGARY EAST
4410,BURRA BURRI
4875,BURRAR ISLET
4659,BURRUM HEADS
4659,BURRUM RIVER
4659,BURRUM TOWN
4742,BURTON
4680,BURUA
4818,BUSHLAND BEACH
4702,BUSHLEY
4885,BUTCHERS CREEK
4660,BUXTON
4387,BYBERA
4605,BYEE
4680,BYELLEE
4703,BYFIELD
4455,BYMOUNT
4625,BYRNESTOWN
4352,CABARLAH
4510,CABOOLTURE
4510,CABOOLTURE BC
4510,CABOOLTURE SOUTH
4312,CABOONBAH
4413,CADARGA
4343,CAFFEY
4285,CAINBABLE
4722,CAIRDBEIGN
4870,CAIRNS
4870,CAIRNS CITY
4870,CAIRNS DC
4870,CAIRNS MC
4872,CAIRNS MC
4870,CAIRNS MCLEOD STREET
4870,CAIRNS NORTH
4116,CALAMVALE
4670,CALAVOS
4816,CALCIUM
4478,CALDERVALE
4798,CALEN
4570,CALGOA
4570,CALICO CREEK
4390,CALINGUNEE
4390,CALLANDOON
4680,CALLEMONDAH
4715,CALLIDE
4680,CALLIOPE
4551,CALOUNDRA
4551,CALOUNDRA DC
4551,CALOUNDRA WEST
4340,CALVERT
4719,CAMBOON
4358,CAMBOOYA
4822,CAMBRIDGE
4552,CAMBROON
4413,CAMEBY
4492,CAMERON CORNER
4300,CAMIRA
4828,CAMOOWEAL
4871,CAMP CREEK
4152,CAMP HILL
4520,CAMP MOUNTAIN
4820,CAMPASPE
4625,CAMPBELL CREEK
4521,CAMPBELLS POCKET
4737,CAMPWIN BEACH
4413,CANAGA
4702,CANAL CREEK
4630,CANIA
4570,CANINA
4630,CANNINDAH
4357,CANNING CREEK
4370,CANNINGVALE
4310,CANNON CREEK
4380,CANNON CREEK
4170,CANNON HILL
4800,CANNON VALLEY
4802,CANNONVALE
4702,CANOONA
4275,CANUNGRA
4157,CAPALABA
4157,CAPALABA BC
4157,CAPALABA DC
4810,CAPE CLEVELAND
4800,CAPE CONWAY
4800,CAPE GLOUCESTER
4740,CAPE HILLSBOROUGH
4873,CAPE TRIBULATION
4723,CAPELLA
4677,CAPTAIN CREEK
4357,CAPTAINS MOUNTAIN
4878,CARAVONICA
4723,CARBINE CREEK
4130,CARBROOK
4854,CARDSTONE
4849,CARDWELL
4152,CARINA
4152,CARINA HEIGHTS
4152,CARINDALE
4739,CARMILA
4852,CARMOO
4702,CARNARVON PARK
4310,CARNEYS CREEK
4300,CAROLE PARK
4477,CAROLINE CROSSING
4344,CARPENDALE
4823,CARPENTARIA
4825,CARRANDOTTA
4211,CARRARA
4883,CARRINGTON
4849,CARRUCHAN
4034,CARSELDINE
4806,CARSTAIRS
4563,CARTERS RIDGE
4500,CASHMERE
4873,CASSOWARY
4567,CASTAWAYS BEACH
4715,CASTLE CREEK
4810,CASTLE HILL
4407,CATTLE CREEK
4626,CATTLE CREEK
4703,CAUSEWAY LAKE
4702,CAWARRAL
4352,CAWDOR
4407,CECIL PLAINS
4207,CEDAR CREEK
4520,CEDAR CREEK
4285,CEDAR GROVE
4570,CEDAR POCKET
4285,CEDAR VALE
4514,CEDARTON
4352,CEMENT MILLS
4350,CENTENARY HEIGHTS
4702,CENTRAL QUEENSLAND MC
4701,CENTRAL QUEENSLAND UNIVERSITY
4627,CERATODUS
4610,CHAHPINGAH
4133,CHAMBERS FLAT
4413,CHANCES PLAIN
4155,CHANDLER
4069,CHAPEL HILL
4608,CHARLESTOWN
4470,CHARLEVILLE
4350,CHARLTON
4309,CHARLWOOD
4820,CHARTERS TOWERS
4820,CHARTERS TOWERS CITY
4570,CHATSWORTH
4702,CHEESEBOROUGH
4068,CHELMER
4606,CHELMSFORD
4740,CHELONA
4627,CHELTENHAM
4605,CHERBOURG
4032,CHERMSIDE
4032,CHERMSIDE CENTRE
4032,CHERMSIDE SOUTH
4032,CHERMSIDE WEST
4314,CHERRY CREEK
4370,CHERRY GULLY
4660,CHERWELL
4555,CHEVALLUM
4217,CHEVRON ISLAND
4880,CHEWKO
4660,CHILDERS
4871,CHILLAGOE
4413,CHINCHILLA
4285,CHINGHEE CREEK
4215,CHIRN PARK
4723,CHIRNSIDE
4285,CHRISTMAS CREEK
4311,CHURCHABLE
4305,CHURCHILL
4306,CHUWAR
4600,CINNABAR
4002,CITY EAST
4211,CLAGIRABA
4741,CLAIRVIEW
4468,CLARA CREEK
4871,CLARAVILLE
4807,CLARE
4807,CLAREDALE
4311,CLARENDON
4705,CLARKE CREEK
4011,CLAYFIELD
4226,CLEAR ISLAND WATERS
4500,CLEAR MOUNTAIN
4816,CLEMANT
4721,CLERMONT
4163,CLEVELAND
4163,CLEVELAND DC
4427,CLIFFORD
4350,CLIFFORD GARDENS
4361,CLIFTON
4879,CLIFTON BEACH
4680,CLINTON
4370,CLINTONVALE
4824,CLONCURRY
4019,CLONTARF
4357,CLONTARF
4019,CLONTARF BEACH
4019,CLONTARF DC
4520,CLOSEBURN
4605,CLOYNA
4811,CLUDEN
4309,CLUMBER
4312,COAL CREEK
4352,COALBANK
4305,COALFALLS
4621,COALSTOUN LAKES
4605,COBBS HILL
4703,COBRABALL
4419,COCKATOO
4875,COCONUT ISLAND
4860,COCONUTS
4892,COEN
4560,COES CREEK
4570,COLES CREEK
4808,COLEVALE
4307,COLEYVILLE
4314,COLINTON
4707,COLLAROY
4343,COLLEGE VIEW
4301,COLLINGWOOD PARK
4804,COLLINSVILLE
4677,COLOSSEUM
4820,COLUMBIA
4415,COLUMBOOLA
4702,COMET
4514,COMMISSIONERS FLAT
4571,COMO
4858,COMOON LOOP
4722,CONA CREEK
4416,CONDAMINE
4357,CONDAMINE FARMS
4352,CONDAMINE PLAINS
4815,CONDON
4871,CONJUBOY
4552,CONONDALE
4702,CONSUELO
4800,CONWAY
4800,CONWAY BEACH
4184,COOCHIEMUDLO ISLAND
4310,COOCHIN
4519,COOCHIN CREEK
4703,COOEE BAY
4313,COOEEIMBARDI
4895,COOKTOWN
4574,COOLABINE
4610,COOLABUNIA
4479,COOLADDI
4311,COOLANA
4225,COOLANGATTA
4850,COOLBIE
4387,COOLMUNDA
4580,COOLOOLA
4580,COOLOOLA COVE
4560,COOLOOLABIN
4573,COOLUM BEACH
4216,COOMBABAH
4209,COOMERA
4630,COOMINGLAH
4630,COOMINGLAH FOREST
4311,COOMINYA
4702,COOMOO
4422,COOMRITH
4626,COONAMBULA
4670,COONARR
4570,COONDOO
4490,COONGOOLA
4108,COOPERS PLAINS
4420,COORADA
4569,COORAN
4408,COORANGA
4565,COOROIBAH
4860,COOROO LANDS
4702,COOROOMAN
4563,COOROY
4563,COOROY MOUNTAIN
4151,COORPAROO
4151,COORPAROO DC
4860,COORUMBA
4702,COORUMBENE
4565,COOTHARABA
4702,COOWONGA
4873,COOYA BEACH
4402,COOYAR
4741,COPPABELLA
4860,COQUETTE POINT
4670,CORAL COVE
4740,CORAL SEA
4871,CORALIE
4551,CORBOULD PARK
4660,CORDALBA
4850,CORDELIA
4570,CORELLA
4733,CORFIELD
4075,CORINDA
4621,CORINGA
4610,CORNDALE
4130,CORNUBIA
4455,CORNWALL
4513,CORYMBIA
4818,COSGROVE
4723,COTHERSTONE
4350,COTSWOLD HILLS
4558,COTTON TREE
4375,COTTONVALE
4310,COULSON
4613,COVERTY
4873,COW BAY
4025,COWAN COWAN
4871,COWLEY
4871,COWLEY BEACH
4871,COWLEY CREEK
4719,CRACOW
4877,CRAIGLIE
4655,CRAIGNISH
4814,CRANBROOK
4350,CRANLEY
4610,CRAWFORD
4757,CREDITON
4740,CREMORNE
4313,CRESSBROOK
4355,CRESSBROOK CREEK
4132,CRESTMEAD
4723,CRINUM
4310,CROFTBY
4519,CROHAMHURST
4809,CROMARTY
4312,CROSSDALE
4413,CROSSROADS
4342,CROWLEY VALE
4605,CROWNTHORPE
4355,CROWS NEST
4871,CROYDON
4285,CRYNA
4800,CRYSTAL BROOK
4816,CRYSTAL CREEK
4552,CRYSTAL WATERS
4871,CRYSTALBROOK
4860,CULLINANE
4816,CUNGULLA
4490,CUNNAMULLA
4370,CUNNINGHAM
4570,CURRA
4871,CURRAJAH
4812,CURRAJONG
4552,CURRAMORE
4551,CURRIMUNDI
4223,CURRUMBIN
4223,CURRUMBIN VALLEY
4223,CURRUMBIN WATERS
4680,CURTIS ISLAND
4608,CUSHNIE
4352,CUTELLA
4490,CUTTABURRA
4627,CYNTHIA
4357,CYPRESS GARDENS
4873,DAGMAR
4570,DAGUN
4873,DAINTREE
4127,DAISY HILL
4825,DAJARRA
4503,DAKABIN
4715,DAKENBA
4807,DALBEG
4405,DALBY
4380,DALCOUTH
4630,DALGA
4621,DALLARNIL
4702,DALMA
4850,DALRYMPLE CREEK
4757,DALRYMPLE HEIGHTS
4374,DALVEEN
4415,DALWOGON
4671,DALYSFORD
4671,DAMASCUS
4849,DAMPER CREEK
4872,DANBULLA
4370,DANDEROO
4610,DANGORE
4860,DARADGEE
4455,DARGAL ROAD
4350,DARLING HEIGHTS
4285,DARLINGTON
4410,DARR CREEK
4076,DARRA
4695,DARTS CREEK
4875,DAUAN ISLAND
4855,DAVESON
4521,DAYBORO
4497,DAYMAR
4017,DEAGON
4508,DECEPTION BAY
4873,DEDIN
4306,DEEBING HEIGHTS
4625,DEEP CREEK
4674,DEEPWATER
4818,DEERAGUN
4871,DEERAL
4895,DEGARRA
4621,DEGILBO
4671,DELAN
4514,DELANEYS CREEK
4700,DEPOT HILL
4626,DERRI DERRA
4352,DERRYMORE
4871,DESAILLY
4362,DEUCHAR
4753,DEVEREUX CREEK
4401,DEVON PARK
4735,DIAMANTINA LAKES
4553,DIAMOND VALLEY
4380,DIAMONDVALE
4410,DIAMONDY
4551,DICKY BEACH
4621,DIDCOT
4559,DIDDILLIBAH
4680,DIGLUM
4872,DIMBULAH
4702,DINGO
4800,DINGO BEACH
4854,DINGO POCKET
4303,DINMORE
4625,DIRNBIR
4486,DIRRANBANDI
4800,DITTMER
4873,DIWAN
4702,DIXALEA
4892,DIXIE
4854,DJARAWONG
4852,DJIRU
4352,DJUAN
4352,DOCTOR CREEK
4740,DOLPHIN HEADS
4357,DOMVILLE
4510,DONNYBROOK
4077,DOOLANDELLA
4660,DOOLBI
4830,DOOMADGEE
4562,DOONAN
4620,DOONGUL
4820,DOTSWOOD
4671,DOUGHBOY
4354,DOUGLAS
4814,DOUGLAS
4875,DOWAR ISLET
4570,DOWNSFIELD
4754,DOWS CREEK
4520,DRAPER
4350,DRAYTON
4350,DRAYTON NORTH
4116,DREWVALE
4424,DRILLHAM
4424,DRILLHAM SOUTH
4671,DRINAN
4718,DROMEDARY
4712,DUARINGA
4825,DUCHESS
4650,DUCKINWILLA
4405,DUCKLO
4310,DUGANDAN
4671,DUINGAL
4425,DULACCA
4560,DULONG
4702,DULULU
4740,DUMBLETON
4715,DUMGREE
4702,DUMPY CREEK
4625,DUNDARRAH
4306,DUNDAS
4650,DUNDATHU
4655,DUNDOWRAN
4655,DUNDOWRAN BEACH
4852,DUNK
4465,DUNKELD
4650,DUNMORA
4407,DUNMORE
4740,DUNNROCK
4183,DUNWICH
4077,DURACK
4413,DURAH
4492,DURHAM
4454,DURHAM DOWNS
4610,DURONG
4102,DUTTON PARK
4821,DUTTON RIVER
4626,DYKEHEAD
4745,DYSART
4009,EAGLE FARM
4009,EAGLE FARM BC
4271,EAGLE HEIGHTS
4207,EAGLEBY
4742,EAGLEFIELD
4870,EARLVILLE
4883,EAST BARRON
4169,EAST BRISBANE
4353,EAST COOYAR
4871,EAST CREEK
4570,EAST DEEP CREEK
4695,EAST END
4854,EAST FELUGA
4359,EAST GREENMOUNT
4343,EAST HALDON
4860,EAST INNISFAIL
4305,EAST IPSWICH
4740,EAST MACKAY
4615,EAST NANANGO
4860,EAST PALMERSTON
4861,EAST RUSSELL
4350,EAST TOOWOOMBA
4871,EAST TRINITY
4305,EASTERN HEIGHTS
4860,EATON
4037,EATONS HILL
4304,EBBW VALE
4340,EBENEZER
4207,EDENS LANDING
4870,EDGE HILL
4869,EDMONTON
4892,EDWARD RIVER
4562,EERWAH VALE
4344,EGYPT
4627,EIDSVOLD
4627,EIDSVOLD EAST
4627,EIDSVOLD WEST
4807,EIGHT MILE CREEK
4113,EIGHT MILE PLAINS
4740,EIMEO
4871,EINASLEIGH
4855,EL ARISH
4552,ELAMAN CREEK
4221,ELANORA
4370,ELBOW VALLEY
4670,ELECTRA
4721,ELGIN
4615,ELGIN VALE
4655,ELI WATERS
4516,ELIMBAH
4361,ELLANGOWAN
4078,ELLEN GROVE
4849,ELLERBECK
4610,ELLESMERE
4886,ELLINJAA
4362,ELLINTHORP
4670,ELLIOTT
4670,ELLIOTT HEADS
4879,ELLIS BEACH
4361,ELPHINSTONE
4742,ELPHINSTONE
4720,EMERALD
4355,EMU CREEK
4710,EMU PARK
4371,EMU VALE
4306,ENGLAND CREEK
4051,ENOGGERA
4520,ENOGGERA RESERVOIR
4741,EPSOM
4740,ERAKALA
4480,EROMANGA
4875,ERUB ISLAND
4312,ESK
4312,ESKDALE
4871,ESMERALDA
4702,ETNA CREEK
4741,ETON
4858,ETTY BAY
4860,EUBENANGEE
4554,EUDLO
4380,EUKEY
4674,EULEILAH
4491,EULO
4455,EUMAMURRIN
4562,EUMUNDI
4757,EUNGELLA
4757,EUNGELLA DAM
4741,EUNGELLA HINTERLAND
4854,EURAMO
4660,EUREKA
4462,EURELLA
4677,EURIMBULA
4420,EUROMBAH
4581,EURONG
4455,EUTHULLA
4874,EVANS LANDING
4356,EVANSLEA
4888,EVELYN
4352,EVERGREEN
4053,EVERTON HILLS
4053,EVERTON PARK
4606,FAIRDALE
4103,FAIRFIELD
4103,FAIRFIELD GARDENS
4306,FAIRNEY VIEW
4700,FAIRY BOWER
4413,FAIRYLAND
4670,FAIRYMEAD
4741,FARLEIGH
4703,FARNBOROUGH
4660,FARNSFIELD
4481,FARRARS CREEK
4309,FASSIFERN
4309,FASSIFERN VALLEY
4568,FEDERAL
4358,FELTON
4358,FELTON SOUTH
4854,FELUGA
4650,FERNEY
4306,FERNVALE
4275,FERNY GLEN
4055,FERNY GROVE
4055,FERNY HILLS
4055,FERNY HILLS DC
4606,FICKS CROSSING
4825,FIELDING
4352,FIFTEEN MILE
4069,FIG TREE POCKET
4756,FINCH HATTON
4873,FINLAYVALE
4350,FINNIE
4825,FISHER
4570,FISHERMANS POCKET
4871,FISHERY FALLS
4860,FITZGERALD CREEK
4018,FITZGIBBON
4871,FITZROY ISLAND
4280,FLAGSTONE
4344,FLAGSTONE CREEK
4802,FLAMETREE
4560,FLAXTON
4381,FLETCHER
4714,FLETCHER CREEK
4375,FLEURBAIX
4285,FLINDERS LAKES
4305,FLINDERS VIEW
4422,FLINTON
4819,FLORENCE BAY
4860,FLYING FISH POINT
4275,FLYING FOX
4343,FORDSDALE
4678,FORESHORES
4873,FOREST CREEK
4556,FOREST GLEN
4342,FOREST HILL
4078,FOREST LAKE
4357,FOREST RIDGE
4362,FOREST SPRINGS
4118,FORESTDALE
4850,FORESTHOME
4465,FORESTVALE
4723,FORK LAGOONS
4404,FORMARTIN
4850,FORREST BEACH
4871,FORSAYTH
4006,FORTITUDE VALLEY
4872,FORTY MILE
4871,FOSSILBROOK
4740,FOULDEN
4824,FOUR WAYS
4800,FOXDALE
4721,FRANKFIELD
4309,FRAZERVIEW
4806,FREDERICKSFIELD
4370,FREESTONE
4310,FRENCHES CREEK
4701,FRENCHVILLE
4870,FRESHWATER
4737,FRESHWATER POINT
4855,FRIDAY POCKET
4313,FULHAM
4884,GADGARRA
4671,GAETA
4551,GAGALBA
4300,GAILES
4702,GAINSFORD
4850,GAIRLOCH
4892,GAMBOOLA
4830,GANGALIDDA
4814,GARBUTT
4814,GARBUTT EAST
4741,GARGETT
4702,GARNANT
4852,GARNERS BEACH
4860,GARRADUNGA
4850,GARRAWALT
4343,GATTON
4345,GATTON COLLEGE
4211,GAVEN
4625,GAYNDAH
4051,GAYTHORNE
4034,GEEBUNG
4352,GEHAM
4721,GEMINI MOUNTAINS
4003,GEORGE STREET
4871,GEORGETOWN
4825,GEORGINA
4871,GERMANTOWN
4574,GHEERULLA
4420,GHINGHINDA
4824,GIDYA
4620,GIGOOMGAN
4871,GILBERT RIVER
4208,GILBERTON
4871,GILBERTON
4314,GILLA
4570,GILLDORA
4211,GILSTON
4671,GIN GIN
4702,GINDIE
4676,GINDORAN
4625,GINOONDAN
4382,GIRRAWEEN
4809,GIRU
4670,GIVELDA
4370,GLADFIELD
4680,GLADSTONE
4680,GLADSTONE CENTRAL
4680,GLADSTONE DC
4680,GLADSTONE HARBOUR
4306,GLAMORGAN VALE
4615,GLAN DEVON
4570,GLANMIRE
4518,GLASS HOUSE MOUNTAINS
4570,GLASTONBURY
4420,GLEBE
4885,GLEN ALLYN
